text,createTime,webVideoUrl,videoMeta,diggCount,shareCount,playCount,commentCount,downloaded,mentions,hashtags,following,followers,likes,filename,path,descripcion,is_song,duration_sec,descripcion_en,categories,categories_probs,prob_comedy,prob_dance,prob_sports,prob_gaming,prob_educational,prob_vehicles,prob_beauty,prob_food,prob_pets,prob_technology,prob_music,prob_unidentified,prob_other
Daarom heb ik geen modelface. 😂 fy #fyp #model #modelface #50plusontiktok,1600790525,https://www.tiktok.com/@irmaknol1/video/6875342937002085633,"{'height': 1024, 'width': 576, 'duration': 7}",49400,37,376400,123,True,[],"#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'4361' #'name':'model' #'title':'' #'cover':''} #{'id':'371290' #'name':'modelface' #'title':""Smileup.Eyebrowsdown.SmileDown.Nowyou'reamodelhoney😎Poseandrevealtousyour#ModelFace"" #'cover':''} #{'id':'1665762068338694' #'name':'50plusontiktok' #'title':'' #'cover':''}]","132,00","131.000,00","970.000,00",6875342937002085633.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6875342937002085633.mp4," En este video, se ve a una mujer sonriente y sonriente en una habitación. Ella parece estar en una conversación o charla con alguien que no se ve en la cámara. La habitación es bien iluminada y hay una ventana en la parte derecha de la pantalla. La mujer lleva una blusa de color claro y tiene el cabello rubio y ondulado. No se",0,7.1,"In this video, you see a woman smiling and smiling in a room. She seems to be in a conversation or chat with someone who is not seen in the camera. The room is well lit and there is a window on the right side of the screen. The woman wears a light colored blouse and has blonde and wavy hair.","['unidentified', 'beauty']","[0.784814178943634, 0.7310585975646973]",0.784814178943634,0.7310585975646973,0.11726852506399155,0.09842541813850403,0.07178617268800735,0.00442515267059207,0.0027954769320786,0.001094452221877873,0.0008025183342397213,0.0005420927773229778,0.0005193048855289817,0.000509265752043575,0.00020988307369407266
,1602782119,https://www.tiktok.com/@blogmamanl/video/6883896778995846402,"{'height': 1024, 'width': 576, 'duration': 15}",1325,8,57400,117,True,[],#[],"210,00","82.500,00","478.600,00",6883896778995846402.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6883896778995846402.mp4," En este video, se ve a una mujer con cabello largo y rubio, vestida con una blusa negra y pantalones cortos, hablando en una habitación con una luz tenue. Ella parece estar en una conversación a través de una plataforma de citas o redes sociales, ya que menciona ""Tinder"" y ""Tinder"" varias veces. La habitación tiene una iluminación suave",0,15.07,"In this video, you see a woman with long blonde hair, dressed in a black blouse and short pants, talking in a dimly lit room. She seems to be in a conversation through a dating platform or social networks, as she mentions ""Tinder"" and ""Tinder"" several times. The room has a soft lighting","['unidentified', 'technology']","[0.7336904406547546, 0.5926665663719177]",0.7336904406547546,0.5926665663719177,0.20817895233631134,0.10311470925807953,0.06566472351551056,0.004256349056959152,0.003991728648543358,0.0011469157179817557,0.0011313596041873097,0.001085944357328117,0.0010587474098429084,0.00034870425588451326,0.00022341635485645384
#fyp #fyp #maximemeiland,1601912719,https://www.tiktok.com/@irmaknol1/video/6880162735208877314,"{'height': 1024, 'width': 576, 'duration': 15}",11400,14,69000,86,True,[],#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'1643035902806022' #'name':'maximemeiland' #'title':'' #'cover':''}],"132,00","131.000,00","970.000,00",6880162735208877314.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6880162735208877314.mp4," En este video, se muestra a una mujer y su gato en una habitación. La mujer está sentada en una silla y habla con el gato, que está sentado en su regazo. El gato parece estar muy tranquilo y la mujer parece estar disfrutando de su compañía. En el fondo, se puede ver una televisión y una planta. La habitación parece ser un espacio residencial",0,14.96,"In this video, a woman and her cat are shown in a room. The woman is sitting on a chair and talking to the cat, who is sitting on her lap. The cat seems to be very quiet and the woman seems to be enjoying her company. In the background you can see a television and a plant. The room seems to be a residential space","['pets', 'unidentified']","[0.9468920826911926, 0.7542820572853088]",0.9468920826911926,0.7542820572853088,0.10420352220535278,0.06998536735773087,0.05749327689409256,0.04348750039935112,0.0032224846072494984,0.0027149852830916643,0.0012018912239000201,0.0009271923336200416,0.0006462032906711102,0.000458312890259549,0.00029137005913071334
Zo de basics zijn ingeslagen 👌 grapje natuurlijk🤪 #boodschappen #appie #weekend #voorjou #expectations #reality,1607778706,https://www.tiktok.com/@hallometkristina/video/6905356954621824257,"{'height': 1024, 'width': 576, 'duration': 16}",5887,28,52700,29,True,[],#[{'id':'6027521' #'name':'boodschappen' #'title':'' #'cover':''} #{'id':'78497' #'name':'appie' #'title':'' #'cover':''} #{'id':'17759' #'name':'weekend' #'title':'' #'cover':''} #{'id':'6830763' #'name':'voorjou' #'title':'' #'cover':''} #{'id':'217956' #'name':'expectations' #'title':'' #'cover':''} #{'id':'16722' #'name':'reality' #'title':'' #'cover':''}],"610,00","96.200,00","5.600.000,00",6905356954621824257.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6905356954621824257.mp4," En este video, vemos a una mujer joven sentada en una habitación con una nota en la mano. Ella parece estar hablando con alguien en la cámara, pero no podemos ver a la persona con la que está hablando. La habitación es decorada con plantas y una pared con una imagen. La mujer está usando un vestido de lana y tiene una nota en la mano que parece ser",0,15.93,"In this video, we see a young woman sitting in a room with a note in her hand. She seems to be talking to someone in the camera, but we can't see the person she's talking to. The room is decorated with plants and a wall with a picture. The woman is wearing a woolen dress and has a note in her hand that seems to be",['unidentified'],[0.7876046895980835],0.7876046895980835,0.30871105194091797,0.26597580313682556,0.14235107600688934,0.03547750040888786,0.004972596652805805,0.0033569519873708487,0.0014214045368134975,0.0008344603120349348,0.0005965038435533643,0.00046190584544092417,0.0003590676642488688,0.00027694733580574393
thank you so much for everything i love you all so much💛,1602224763,https://www.tiktok.com/@mckinley.braun/video/6881502944353717506,"{'height': 1024, 'width': 576, 'duration': 29}",51700,57,232200,588,True,[],#[],"122,00","606.800,00","29.400.000,00",6881502944353717506.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6881502944353717506.mp4," En este video, vemos a una mujer joven con gafas de metal que son de color marrón claro, sonriente y sonriente. Ella está en una habitación con una pared de fondo roja y una ventana con una cortina de lana. La mujer tiene una camiseta de color amarillo y parece estar hablando o comiendo algo. En la habitación, hay una cama y una mes",0,29.6,"In this video, we see a young woman with metal glasses that are light brown, smiling and smiling. She is in a room with a red wall and a window with a wool curtain. The woman has a yellow T-shirt and seems to be talking or eating something. In the room, there is a bed and a moon","['unidentified', 'comedy', 'beauty']","[0.795181393623352, 0.5776740312576294, 0.5116689801216125]",0.795181393623352,0.5776740312576294,0.5116689801216125,0.11061517149209976,0.05485319718718529,0.010408313944935799,0.007011794950813055,0.0026782178319990635,0.0014269596431404352,0.0009966078214347363,0.0006959536694921553,0.0005112579092383385,0.00032630760688334703
mijn jeugd in een notendop @the.g.moore #tiktoknl #nederlands #agv,1608220217,https://www.tiktok.com/@tessscholten/video/6907253227490725122,"{'height': 1030, 'width': 576, 'duration': 33}",27900,934,245100,535,True,['@the'],#[{'id':'1607698273721349' #'name':'tiktoknl' #'title':'' #'cover':''} #{'id':'342980' #'name':'nederlands' #'title':'' #'cover':''} #{'id':'3089311' #'name':'agv' #'title':'' #'cover':''}],"575,00","144.000,00","10.600.000,00",6907253227490725122.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6907253227490725122.mp4," En este video, vemos a una joven sonriente hablando por teléfono mientras se encuentra en una habitación con una ventana y una luz brillante en la parte superior. Ella está usando una blusa de color azul y pantalones de color claro. En la habitación, hay una planta y una mesa con una vela encendida. La joven parece estar en una conversación agradable y",0,33.29,"In this video, we see a smiling young woman talking on the phone while she is in a room with a window and a bright light on top. She is wearing a blue blouse and light-colored pants. In the room, there is a plant and a table with a lit candle. The young woman seems to be in a pleasant conversation and the room is very quiet.","['unidentified', 'beauty']","[0.7380087375640869, 0.48783162236213684]",0.7380087375640869,0.48783162236213684,0.24716877937316895,0.13483285903930664,0.08756384253501892,0.010590936057269573,0.00446838466450572,0.0026470981538295746,0.0012497095158323646,0.0012089457595720887,0.0011879054363816977,0.0006324767018668354,0.00046734814532101154
#fyp #fitness #crossfit #weightlifting  #girlswholift #eddygee #wheymen #MotivationMonday #gymhumor,1604960582,https://www.tiktok.com/@eddygee/video/6893253061305732357,"{'height': 1024, 'width': 576, 'duration': 16}",17400,1245,124400,236,True,[],#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'9261' #'name':'fitness' #'title':'Dejaaquítusmejorestipsyrutinasparasiempreestarenmodo#fitness🤳' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/2fad541156575f0a59467caa0c94f381'} #{'id':'17083' #'name':'crossfit' #'title':'' #'cover':''} #{'id':'16456' #'name':'weightlifting' #'title':'' #'cover':''} #{'id':'22945' #'name':'girlswholift' #'title':'' #'cover':''} #{'id':'1658914034213894' #'name':'eddygee' #'title':'' #'cover':''} #{'id':'1682805144336390' #'name':'wheymen' #'title':'' #'cover':''} #{'id':'493039' #'name':'motivationmonday' #'title':'Kickstartyourweekwithsome#MotivationMonday.' #'cover':''} #{'id':'1740351' #'name':'gymhumor' #'title':'' #'cover':''}],"234,00","301.000,00","10.300.000,00",6893253061305732357.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6893253061305732357.mp4," En este video, se muestra a un hombre en un gimnasio, trabajando con un peso de 90 kg. El hombre está en una posición de flexión, con las rodillas dobladas y los brazos extendidos hacia atrás, y está usando una técnica de peso que implica levantar el peso desde el suelo hasta la cintura y luego doblar las rodillas para flexionar el tron",0,16.76,"In this video, a man in a gym, working with a weight of 90 kg, is shown in a flexion position, with his knees bent and arms extended backwards, using a weight lifting technique that involves lifting the weight from the floor to the waist and then bending the knees to bend the throne",['unidentified'],[0.664376974105835],0.664376974105835,0.1588255912065506,0.06650853157043457,0.02571158856153488,0.020390791818499565,0.017968973144888878,0.004681821912527084,0.003685674164444208,0.0009773503988981247,0.0006680048536509275,0.0003733659686986357,0.00024826108710840344,0.0001442598586436361
Wie herinnert zich dit nummer nog ? #jumpstyle #2007 #voorjou #jumpen #xyzbca #vooru #vroeger #foryou #jeugdsentiment #fypシ #fyp #jeckyllandhyde #fy #,1606646187,https://www.tiktok.com/@bramovic0183/video/6900492821862599938,"{'height': 1024, 'width': 576, 'duration': 22}",26400,2421,352200,977,True,[],#[{'id':'300674' #'name':'jumpstyle' #'title':'' #'cover':''} #{'id':'1406357' #'name':'2007' #'title':'' #'cover':''} #{'id':'6830763' #'name':'voorjou' #'title':'' #'cover':''} #{'id':'2308436' #'name':'jumpen' #'title':'' #'cover':''} #{'id':'1652484531221509' #'name':'xyzbca' #'title':'' #'cover':''} #{'id':'35605086' #'name':'vooru' #'title':'' #'cover':''} #{'id':'1921170' #'name':'vroeger' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'4538027' #'name':'jeugdsentiment' #'title':'' #'cover':''} #{'id':'1637342470396934' #'name':'fypシ' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'19704230' #'name':'jeckyllandhyde' #'title':'' #'cover':''} #{'id':'153828' #'name':'fy' #'title':'' #'cover':''}],"178,00","41.600,00","0,00",6900492821862599938.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6900492821862599938.mp4," En este video, se muestra una escena de una estación de tren en la que un grupo de personas se encuentra. Algunos de ellos están en la plataforma, mientras que otros están en el interior del tren. Un hombre se acerca a la ventana del tren y observa a través de ella. Luego, el tren comienza a moverse y las personas en la plataforma comienzan a subir a bordo. En el interior del tren",1,22.3,"In this video, a scene is shown of a train station where a group of people meet. Some of them are on the platform, while others are inside the train. A man approaches the train window and observes through it. Then, the train starts moving and the people on the platform start getting on board.","['unidentified', 'vehicles']","[0.7601168751716614, 0.5709893107414246]",0.7601168751716614,0.5709893107414246,0.12320728600025177,0.10123347491025925,0.023330766707658768,0.009107992984354496,0.00669285049661994,0.003045574063435197,0.0005316133028827608,0.0002902344276662916,0.0002879764651879668,0.00023875264741946012,9.799769031815231e-05
This is a true story😂😭 Ninja Punch City #fyp #foryoupage #fypシ #militaryhumor #marines #navy #army,1602868142,https://www.tiktok.com/@mollsballscarl/video/6884266018936573189,"{'height': 1024, 'width': 576, 'duration': 11}",7191,98,83500,181,True,[],#[{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'1637342470396934' #'name':'fypシ' #'title':'' #'cover':''} #{'id':'14099318' #'name':'militaryhumor' #'title':'' #'cover':''} #{'id':'36677' #'name':'marines' #'title':'' #'cover':''} #{'id':'25560' #'name':'navy' #'title':'' #'cover':''} #{'id':'24740' #'name':'army' #'title':'' #'cover':''}],"240,00","6.925,00","392.000,00",6884266018936573189.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6884266018936573189.mp4," En este video, se ve a una mujer en uniforme militar en una habitación, con una expresión de sorpresa en su rostro. Ella está mirando a través de una ventana y parece estar viendo a un hombre en el otro lado de la habitación. El hombre, que también está en uniforme militar, está sentado en una silla y parece estar hablando con alguien en el otro lado de la habitación.",0,11.71,"In this video, you see a woman in military uniform in a room, with a look of surprise on her face. She is looking through a window and seems to be seeing a man on the other side of the room. The man, who is also in military uniform, is sitting in a chair and seems to be talking to someone on the other side of the room.","['unidentified', 'comedy']","[0.7193836569786072, 0.37917718291282654]",0.7193836569786072,0.37917718291282654,0.1253863126039505,0.042403824627399445,0.0076807462610304356,0.005922556854784489,0.004654597025364637,0.0021699925418943167,0.0005849732551723719,0.000503335555549711,0.0003837120602838695,0.00031565441167913377,0.00020342698553577065
Thank you for 40K! 🥳 | #canada #foryoupage #fyp #foryou #4u #viral #transition #transitions #transitioner #lipsync #trend #trending,1601093787,https://www.tiktok.com/@oliviagracehenry/video/6876645435625262338,"{'height': 960, 'width': 540, 'duration': 15}",3965,13,26200,75,True,[],#[{'id':'14848' #'name':'canada' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'43268' #'name':'4u' #'title':'' #'cover':''} #{'id':'20884' #'name':'viral' #'title':'' #'cover':''} #{'id':'47298' #'name':'transition' #'title':'' #'cover':''} #{'id':'104296' #'name':'transitions' #'title':'' #'cover':''} #{'id':'25809195' #'name':'transitioner' #'title':'Transitioners!Showusyourtransitionskills!Newlyreleasedtransitionbadgeswillbegiventobesttransitionvideos!Postasmanytransitionvideosasyoucanunderthishashtagforahigherchancetobeselectedforatransitionbadge!🔥Wearegivingout100badgesEVERYDAY!😉' #'cover':''} #{'id':'7881' #'name':'lipsync' #'title':'' #'cover':''} #{'id':'44895' #'name':'trend' #'title':'' #'cover':''} #{'id':'20105' #'name':'trending' #'title':'' #'cover':''}],"41,00","68.000,00","1.100.000,00",6876645435625262338.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6876645435625262338.mp4," En este video, se ve a una mujer sonriente y con una camiseta negra, que parece estar hablando o comentando algo. En la parte inferior de la pantalla, hay una persona con una camiseta blanca y una capa, que parece estar mirando hacia arriba. La mujer sonriente se mueve ligeramente hacia la derecha y hacia arriba, y luego hacia la izquierda y hacia abajo",0,15.02,"In this video, you see a smiling woman in a black T-shirt, who seems to be talking or commenting on something. In the bottom of the screen, there is a person in a white T-shirt and a cape, who seems to be looking up. The smiling woman moves slightly to the right and up, and then to the left and down.",['unidentified'],[0.7344529628753662],0.7344529628753662,0.2922416925430298,0.16913123428821564,0.09138211607933044,0.07606382668018341,0.04940524697303772,0.005139611195772886,0.004801641218364239,0.002946404740214348,0.0013302016304805875,0.0013070536078885198,0.0006986756925471127,0.0003295087371952832
I can’t not sing the guitar solos...,1602519609,https://www.tiktok.com/@kallmekris/video/6882769301615496450,"{'height': 960, 'width': 540, 'duration': 27}",558800,2853,4100000,4522,True,[],#[],"1.784,00","50.600.000,00","2.500.000.000,00",6882769301615496450.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6882769301615496450.mp4," En este video, vemos a una mujer con cabello rubio y gafas, que parece estar en una situación de sorpresa o asombro. Ella está abriendo la boca como si estuviera diciendo algo sorprendente o emocionante, pero no se puede ver su rostro completamente debido a la posición de la mano en la frente. En la parte inferior de la pantalla, hay un texto",1,27.2,"In this video, we see a woman with blonde hair and glasses, who seems to be in a situation of surprise or amazement. She is opening her mouth as if she is saying something surprising or exciting, but you can't see her face completely because of the position of her hand in the front.","['unidentified', 'comedy']","[0.6585273146629333, 0.611207902431488]",0.6585273146629333,0.611207902431488,0.11466560512781143,0.057971399277448654,0.00625338451936841,0.006229158025234938,0.0035657368134707212,0.002839374355971813,0.0012943680630996823,0.0008542319410480559,0.0007480700151063502,0.0005193048855289817,0.00021995336282998323
#foryou #bhuran__tv #standwithkashmir #foryoupage #fyp,1603333584,https://www.tiktok.com/@khanzada3160/video/6886265289206435074,"{'height': 1024, 'width': 576, 'duration': 15}",206,0,4620,7,True,[],#[{'id':'42164' #'name':'foryou' #'title':'' #'cover':''} #{'id':'1657344580828161' #'name':'bhuran__tv' #'title':'' #'cover':''} #{'id':'1624626732781573' #'name':'standwithkashmir' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''}],"149,00","2.829,00","197.000,00",6886265289206435074.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6886265289206435074.mp4," En este video, se muestra a un grupo de personas en una calle nocturna, con luces de neón y edificios en la distancia. Uno de los hombres está hablando con alguien en el otro lado de la calle, mientras que los demás están de pie, conversando entre ellos. Uno de los hombres está usando una aplicación en su celular. Hay un ambiente de fiesta y animación, con música de",1,15.25,"In this video, a group of people are shown on a street at night, with neon lights and buildings in the distance. One of the men is talking to someone on the other side of the street, while the others are standing, talking to each other. One of the men is using an application on his cell phone.","['unidentified', 'technology']","[0.7689067721366882, 0.5217757821083069]",0.7689067721366882,0.5217757821083069,0.21667379140853882,0.1946738213300705,0.015588541515171528,0.003376612439751625,0.0022170129232108593,0.002128110034391284,0.0004793605476152152,0.00047563191037625074,0.0004556365020107478,0.0003748267190530896,0.00013927705003879964
Eu amo tudo isso ♥️ #horadearrasar #cordecabelo #fyp #cabelo,1607698094,https://www.tiktok.com/@zereslim/video/6905010590108978437,"{'height': 1024, 'width': 576, 'duration': 13}",4593,17,40200,93,True,[],#[{'id':'38180458' #'name':'horadearrasar' #'title':'UseonovoModelodeVídeo(MV)doTikTokearrasenatrendcomsuasmelhoresfotos!😎' #'cover':'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/4be9ef52956daf3f357575a507ffbd2a'} #{'id':'39779986' #'name':'cordecabelo' #'title':'Qualasuapróximacordecabelo?🤔' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/6dda12347053803ea35e36865302432c'} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'3193801' #'name':'cabelo' #'title':'' #'cover':''}],"2.938,00","3.181,00","10.000,00",6905010590108978437.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6905010590108978437.mp4," En este video, vemos a una mujer sonriente y radiante en una habitación con una pared de madera y una ventana con una cortina de lana. Ella lleva una blusa de color azul y tiene una cinta roja en el cabello. En la habitación, hay una cama y una mesa con una vela encendida. La mujer sonríe y hace una mueca para la cám",1,13.25,"In this video, we see a smiling and radiant woman in a room with a wooden wall and a window with a wool curtain. She wears a blue blouse and has a red ribbon in her hair. In the room, there is a bed and a table with a lit candle. The smiling woman makes a face for the camera","['beauty', 'unidentified', 'comedy']","[0.9282137751579285, 0.6485776901245117, 0.43812400102615356]",0.9282137751579285,0.6485776901245117,0.43812400102615356,0.06255973875522614,0.05921025201678276,0.005544146057218313,0.004256348591297865,0.003476650919765234,0.0020951859187334776,0.002007241826504469,0.001204238273203373,0.0007672923384234309,0.00036973884562030435
"This guy pushes your smoke, what do you do now? 👀👀 #csgo #counterstrike #smoke #meme #greenscreen #wwe",1602885334,https://www.tiktok.com/@thescoreesports/video/6884340073693859074,"{'height': 576, 'width': 576, 'duration': 13}",11700,110,60400,43,True,[],#[{'id':'215826' #'name':'csgo' #'title':'' #'cover':''} #{'id':'1456765' #'name':'counterstrike' #'title':'' #'cover':''} #{'id':'5328' #'name':'smoke' #'title':'' #'cover':''} #{'id':'23864' #'name':'meme' #'title':'' #'cover':''} #{'id':'801886' #'name':'greenscreen' #'title':'Tryoutthe#GreenScreenCreativeEffect!Checkoutthelatesttrendsusing#greenscreenforsomeinspiration.Justpickanimagefromyourcameraroll #standinfrontofaplainbackground #andmakethenextTikTokmasterpiece.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/e69896f9fc0e263ce07146644fdb1ae4'} #{'id':'15262' #'name':'wwe' #'title':'' #'cover':''}],"5,00","2.100.000,00","157.800.000,00",6884340073693859074.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6884340073693859074.mp4," Desculpe, não posso fornecer ajuda com essa solicitação.",0,13.73,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],0.4846811890602112,0.14829371869564056,0.0638899877667427,0.011984202079474926,0.00821969285607338,0.004485794343054295,0.001404867973178625,0.0010063779773190618,0.0003439709544181824,0.0002737216418609023,0.00015416332462336868,0.00013552077871281654,0.00013083976227790117
What can you press? #bigbendstrong #fittok,1602592681,https://www.tiktok.com/@bigbendstrength/video/6883082488101555462,"{'height': 1024, 'width': 576, 'duration': 15}",1693,28,61500,168,True,[],#[{'id':'1658550137843718' #'name':'bigbendstrong' #'title':'' #'cover':''} #{'id':'1617686924395526' #'name':'fittok' #'title':'몸매가좋아야할수있다는생각은버려라!운동을하는것만으로도당신은이미FitToker💪\nFitToker가되기위한첫번째도전으로당신만의pushup을보여주세요‼️' #'cover':''}],"3.269,00","33.000,00","967.000,00",6883082488101555462.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6883082488101555462.mp4," En este video, se muestra a un hombre joven en un gimnasio, trabajando con un peso de 90 kg. El hombre está usando una barra de peso para realizar un ejercicio de press de hombros, en el que está inclinado hacia atrás y sostiene la barra con ambas manos. Su entorno incluye una máquina de peso en la parte superior derecha y una silla",0,15.1,"In this video, a young man is shown in a gym, working with a weight of 90 kg. The man is using a weight bar to perform a shoulder press exercise, in which he is leaning backwards and holding the bar with both hands.",['unidentified'],[0.6468507051467896],0.6468507051467896,0.2608128488063812,0.10970577597618103,0.038901980966329575,0.019985152408480644,0.008331901393830776,0.0069306716322898865,0.0012594988802447915,0.0005747861578129232,0.00026738259475678205,0.00024062473676167428,0.0002002737601287663,0.00010431732516735792
#izabella #izabellavoldigoad #themisfitofdemonkingacademy #misfitofdemonacademy #anosvoldigoad,1601532928,https://www.tiktok.com/@valeriecosplays/video/6878531534303857922,"{'height': 1024, 'width': 576, 'duration': 12}",1744,1,11300,12,True,[],#[{'id':'228353' #'name':'izabella' #'title':'' #'cover':''} #{'id':'1675488172172293' #'name':'izabellavoldigoad' #'title':'' #'cover':''} #{'id':'1669980870164486' #'name':'themisfitofdemonkingacademy' #'title':'' #'cover':''} #{'id':'1671309889494022' #'name':'misfitofdemonacademy' #'title':'' #'cover':''} #{'id':'1671483674826754' #'name':'anosvoldigoad' #'title':'' #'cover':''}],"1.141,00","123.000,00","2.300.000,00",6878531534303857922.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6878531534303857922.mp4," En este video, se ve a una mujer joven con cabello largo y rubio, vestida con una blusa blanca y una falda larga, sonriente y con los brazos extendidos hacia los lados. Ella parece estar en un ambiente interno, posiblemente una habitación, y hay una pared de piedra detrás de ella. La mujer se mueve lentamente hacia la derecha y luego hacia la iz",1,12.88,"In this video, you see a young woman with long blonde hair, dressed in a white blouse and a long skirt, smiling and with her arms outstretched to the sides.","['beauty', 'unidentified']","[0.6755505800247192, 0.6574284434318542]",0.6755505800247192,0.6574284434318542,0.09235980361700058,0.05675689876079559,0.02668309211730957,0.025154883041977882,0.007317397277802229,0.006015262566506863,0.002725582802668214,0.0017477854853495955,0.0011160143185406923,0.00035976935760118067,0.00018814207578543574
#skittles sorted by color 😝! #allweneedisglam,1608304349,https://www.tiktok.com/@mibouma/video/6907614572048305409,"{'height': 1024, 'width': 576, 'duration': 14}",29900,107,394000,462,True,[],#[{'id':'197839' #'name':'skittles' #'title':'' #'cover':''} #{'id':'1685797681814533' #'name':'allweneedisglam' #'title':'Holidayseasonishere!Createyourbestglamlookwith#allweneedisglam✨' #'cover':''}],"256,00","224.000,00","8.900.000,00",6907614572048305409.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6907614572048305409.mp4," En este video, vemos a un hombre en una habitación, vestido con una camiseta blanca y un gorro negro, que está trabajando en un proyecto de construcción de un modelo de construcción. Utiliza unas herramientas y materiales para hacerlo. En el proceso, se le ve agregando más materiales a la mesa y se le ve trabajando con dedicación y atención al detalle.",1,13.97,"In this video, we see a man in a room, dressed in a white T-shirt and a black hat, who is working on a construction project of a construction model. He uses tools and materials to do it. In the process, he is seen adding more materials to the table and working with dedication and attention to detail.",['unidentified'],[0.7663810849189758],0.7663810849189758,0.08655484020709991,0.047470007091760635,0.04352813959121704,0.022201228886842728,0.01815951243042946,0.0025459476746618748,0.0008442883263342083,0.0006070755189284682,0.0003282244724687189,0.00024062472220975906,0.00015236754552461207,0.00010975091572618112
#stitch with @midwestswingin #ThinkingAbout #UpTheBeat #fyp #fypシ #foryoupage,1607448976,https://www.tiktok.com/@madduxplatt_t/video/6903940573091187973,"{'height': 1024, 'width': 576, 'duration': 15}",15000,504,79500,276,True,['@midwestswingin'],#[{'id':'8288' #'name':'stitch' #'title':'Maketheultimatecollabwithyourfavcreatorswithourbrandnewfeature ##STITCH!JustfindaTikTokvideoyoulove #pressshare #andsendittoStitch.' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/a7edf3200385b1060776e3d8a6612840'} #{'id':'361358' #'name':'thinkingabout' #'title':'Whatareyou#ThinkingAbout?' #'cover':'https://p16-sg.tiktokcdn.com/obj/musically-maliva-obj/efe853937cce04de7cecd4a593bdfdd3'} #{'id':'229207' #'name':'fyp' #'title':'' #'cover':''} #{'id':'1637342470396934' #'name':'fypシ' #'title':'' #'cover':''} #{'id':'88764338' #'name':'foryoupage' #'title':'' #'cover':''}],"438,00","12.000,00","117.000,00",6903940573091187973.mp4,/kaggle/input/tiktok-trending-december-2020/videos/6903940573091187973.mp4," En este video, se muestra a un hombre y una mujer en un carro. El hombre está hablando y la mujer está mirando al espejo. Ella le dice algo y el hombre le responde con una sonrisa. Luego, el hombre le da un abrazo y le da un beso en el hombro. Ella le dice algo más y el hombre le da un abrazo y le da un beso en el hombro",1,15.07,"In this video, a man and a woman are shown in a car. The man is talking and the woman is looking in the mirror. She says something and the man answers with a smile. Then the man gives her a hug and a kiss on the shoulder. She says something more and the man gives her a hug and a kiss on the shoulder","['comedy', 'unidentified']","[0.9507779479026794, 0.7610060572624207]",0.9507779479026794,0.7610060572624207,0.1898212730884552,0.12347126007080078,0.08725224435329437,0.023712066933512688,0.002531111240386963,0.0012255674228072166,0.0011402228847146034,0.0007885457598604262,0.0005918646347709,0.00044945228728465736,0.00023413581948261708
