video_name,transcription,is_song,duration_sec,author_id,followers,following,account_creation,video_creation,likes,comments,shares,engagement_rate,viral,descripcion,descripcion_ingles,categories,categories_probs
6892822437671570690.mp4,im going down like the titanic.,1,23.83,user_00026,6809,7110,8/16/21,11/29/22,295,18,18,4.8612131,1," se ve a un hombre sonriente y bien vestido en una entrevista. Se le ve sonriente y sonriente mientras habla, y su sonrisa se ve cada vez más amplia. No se mencionan personas o objetos específicos, pero se puede ver que el entorno es un estudio o un espacio de entrevistas. No se proporcionan detalles adicionales sobre la ubicación o el contexto","If you see a man smiling and well dressed in an interview, if you see him smiling and smiling while he speaks, and his smile becomes wider and wider, no specific people or objects are mentioned, but you can see that the environment is a studio or a space for interviews.",[unidentified],[0.9270997047424316]
6906757897628192005.mp4,i dont wanna lose you now im looking right at the other half of me the bigger side of my heart.,1,8.53,user_00046,1687,3019,5/1/25,8/2/25,67,9,6,4.860699467,1," se muestra a un hombre y una mujer en una habitación de dormitorio, riñonando y riñonando. El hombre lleva una sudadera y el pelo recogido, mientras que la mujer lleva una camiseta de sport y una braga. El hombre se ríe y la mujer también se ríe, pero parece estar molesta. En el fondo, hay una cama y una","It shows a man and a woman in a bedroom, laughing and laughing. The man wears a sweater and his hair is down, while the woman wears a sports shirt and a braga.","[comedy, unidentified]","[0.9665054678916931, 0.831211507320404]"
6904650067999821057.mp4,the first two are the same as the first two in the previous set..,0,21.66,user_00026,6674,7110,8/16/21,11/17/23,281,25,17,4.839676356,1," Desculpe, mas não posso ajudar com essa pergunta.","Sorry, but I cant help you with that question.",[unidentified],[0.5449678897857666]
6884590643327290625.mp4,the united states has a long history of protecting the rights of workers and consumers..,0,9.6,user_00081,61518,706,3/1/18,12/4/18,2498,266,209,4.832731883,1," vemos a una mujer con cabello oscuro y ojos azules, usando un anillo en su dedo, que parece estar probando algo en su nariz. Ella tiene una expresión de preocupación y confusión en su rostro. En el fondo, hay una mesa con una cama y una silla, y parece que está en una habitación. No se puede ver a otras personas","We see a woman with dark hair and blue eyes, wearing a ring on her finger, who seems to be trying something on her nose.","[unidentified, beauty]","[0.7447027564048767, 0.3662779629230499]"
6882758194754522369.mp4,i love you.,1,8.32,user_00152,39150,3034,10/6/25,10/12/25,1616,169,106,4.830140485,1," se muestra a un hombre en un gimnasio, trabajando con un peso de 90 kg. El hombre está vestido con una camiseta y pantalones de gimnasio, y tiene una expresión de concentración en su rostro mientras levanta el peso. En el fondo, se pueden ver otras personas trabajando en sus respectivos ejercicios, y en el entorno, hay varias máqu","The man is dressed in a T-shirt and gym pants, and has an expression of concentration on his face while lifting the weight.","[sports, unidentified, comedy]","[0.8536689281463623, 0.8046362400054932, 0.49971771240234375]"
6904736629454359813.mp4,damn i cant even get somebody to text me back let alone being together for seven years the fuck.,1,13.4,user_00060,622,8965,8/27/22,4/10/24,28,1,1,4.823151125,1," se muestra a un hombre y una mujer en un interior de casa, posiblemente en una habitación. El hombre está sentado en una silla y la mujer está acostada en una cama, ambos mirando hacia la cámara. La mujer parece estar enojada o molesta, y el hombre parece estar tratando de calmarla. No se puede ver el rostro del hombre, pero se puede ver que tiene una","It shows a man and a woman in a house, possibly in a room. The man is sitting on a chair and the woman is lying on a bed, both looking at the camera. The woman seems to be angry or upset, and the man seems to be trying to calm her. You cant see the mans face, but you can see that he has a",[unidentified],[0.8768981099128723]
6881838035051269377.mp4,we are the mission in the image in the image.,1,8.33,user_00088,9073,3561,1/1/17,6/16/24,391,18,28,4.816488482,1," se muestra a una persona femenina con una sonrisa amigable y una expresión de sorpresa en su rostro. Ella está vestida con una blusa de color azul y una capa de color gris. En su mano derecha, lleva una guitarra. Ella parece estar en un ambiente que podría ser una calle o un espacio abierto, ya que hay una puerta de madera","She is dressed in a blue blouse and a gray cape, and in her right hand, she carries a guitar. She seems to be in an environment that could be a street or an open space, since there is a wooden door.",[unidentified],[0.8253083229064941]
6886060490687106306.mp4,yo!.,1,13.88,user_00099,22220,8341,11/27/23,5/12/25,891,115,64,4.815481548,1," se ve a un hombre con una barba y una camiseta negra, tocando una guitarra en una habitación decorada con cortinas y una lámpara. Más tarde, se ve a un hombre con una camisa azul y una guitarra acústica tocando en una habitación con cortinas y una lámpara. El ambiente es relajado y acogedor.","A man with a beard and a black T-shirt, playing guitar in a room decorated with curtains and a lamp, and a man with a blue shirt and an acoustic guitar playing in a room with curtains and a lamp.","[comedy, unidentified, music]","[0.8238250017166138, 0.7617157697677612, 0.6156656742095947]"
6901195423273291009.mp4,i want to ruin our friendship.,1,11.58,user_00051,3253,1028,7/27/19,9/17/19,132,12,12,4.795573317,1," vemos a una joven mujer con cabello largo y rubio, vestida con un traje formal y una camisa blanca, hablando frente a la cámara. Ella parece estar en un entorno que podría ser un estudio o un espacio de trabajo, ya que hay varias pancartas con palabras y frases escritas en la pared. La joven parece estar hablando con alguien que no","We see a young woman with long blonde hair, dressed in a formal suit and a white shirt, talking in front of the camera.","[unidentified, beauty]","[0.5172251462936401, 0.3652302026748657]"
6881909763723037954.mp4,i got you moonlight youre my starlight i need you all night come on dance with me.,1,8.67,user_00046,1627,3019,5/1/25,10/8/25,72,5,1,4.79409957,1," se muestra una imagen de un parque de atracciones con una montaña rusa en el centro. Se ve a un grupo de personas en la parte superior de la montaña rusa, disfrutando de la vista panorámica de la zona. La montaña rusa es una estructura de color azul y verde con varias vías y se encuentra en un ambiente con árboles y edificios en el fondo.","The image shows a park of attractions with a roller coaster in the center. A group of people are seen on the top of the roller coaster, enjoying the panoramic view of the area. The roller coaster is a blue and green structure with several paths and is in an environment with trees and buildings in the background.","[unidentified, beauty]","[0.7024790644645691, 0.4183107316493988]"
6876320502848261378.mp4,oh.,1,14.77,user_00088,9234,3561,1/1/17,7/27/17,384,50,8,4.786658003,1," se ve a un hombre joven con una barba y una camiseta de Adidas, hablando frente a la cámara. En el fondo, hay una mujer con una blusa roja y una cama con una cortina. El hombre se mueve hacia la derecha y luego hacia la izquierda, y la cámara se mueve hacia arriba y hacia abajo. La mujer también se mueve hacia la","In the background, there is a woman in a red blouse and a bed with a curtain. The man moves to the right and then to the left, and the camera moves up and down. The woman also moves to the left.",[unidentified],[0.75743567943573]
6889428056704961793.mp4,im a man of my word.,1,10.43,user_00111,13743,4810,7/29/25,8/9/25,578,58,20,4.773339154,1," vemos a una mujer con una máscara de construcción y una capa de protección de color grisal, hablando frente a la cámara. Ella parece estar en un sitio de construcción, ya que hay una máquina de construcción en el fondo y un camión de construcción en la parte izquierda. La mujer está usando una máscara de construcción y una capa de protección,","We see a woman with a construction mask and a grey protective coat, speaking in front of the camera.",[unidentified],[0.5369048118591309]
6878961920859262210.mp4,the city of new york has a very active and involved community of people who are concerned about the environment and who are concerned about the quality of life in the city..,0,9.43,user_00046,1552,3019,5/1/25,5/1/25,65,4,5,4.768041237,1," vemos a una mujer joven y soltera que está caminando por un sendero en un parque. Ella lleva una chaqueta de color marrón y pantalones negros. La mujer parece estar en una conversación con alguien en su celular, ya que está usando un auricular. Ella se detiene y hace una mueca, y luego continúa caminando. En el fondo","We see a young single woman walking down a path in a park. She wears a brown jacket and black pants. The woman seems to be in a conversation with someone on her cell phone, because shes wearing a headset. She stops and makes a grin, and then continues walking.","[unidentified, comedy]","[0.8491599559783936, 0.7594930529594421]"
6903552918159379713.mp4,"maartje, zeg eens ja, ja, ja, ja. ja, ja, ja, ja, ja. ben je een koe? nee. zeg nog eens ja, ja, ja, ja, ja. is er een verschilte tussen jou en een koe? nee..",0,15.47,user_00188,19571,9277,8/24/25,11/6/25,838,36,58,4.762148076,1," se ve a una joven sonriente y sonriente sentada en una cama, con una expresión de felicidad y contento. Ella está rodeada de una serie de objetos que parecen ser parte de su hogar, como una almohada y una pila de ropa. La joven parece estar comiendo algo, posiblemente un helado, y se ríe mientras hace una mueca.","The young woman is seen smiling and smiling sitting on a bed, with an expression of happiness and contentment. She is surrounded by a series of objects that seem to be part of her home, such as a pillow and a pile of clothes.",[unidentified],[0.7481223940849304]
6904422505843363077.mp4,down south hood boy hood baby big old girls go crazy go go go go super you smart like an a plus student alright now im looking for you.,1,15.07,user_00118,6386,1705,2/22/24,5/31/25,275,24,5,4.760413404,1," se ve a una joven sonriente y sonriente en un entorno urbano. Ella está parcialmente cubierta por un árbol y se encuentra frente a una casa con una puerta cerrada. La joven sonríe y mueve la cabeza hacia la derecha, y luego hacia la izquierda, mientras se acerca a la cámara. En el fondo, se puede ver un coche est","The young woman smiles and moves her head to the right, then to the left, as she approaches the camera.",[unidentified],[0.7443777322769165]
6877178763474423041.mp4,the song is a fusion of pop and rock genres,1,15.43,user_00168,17600,3818,11/8/24,4/24/25,731,89,14,4.738636364,1," vemos a un hombre sonriente y confiado que parece estar en un ambiente casual, posiblemente en casa, ya que tiene una ropa de lana y una camiseta con la palabra ""Tour"" en ella. Se dirige a la cámara con una sonrisa y un gesto de amistoso, y luego se dirige a un hombre sentado en la silla, que parece ser su compañero o","We see a smiling, confident man who seems to be in a casual environment, possibly at home, because he has a woolen dress and a T-shirt with the word ""Tour"" on it.",[unidentified],[0.7114309072494507]
6892201986381335810.mp4,so recently ive had some people reach out to ask me for my bicep workout and im not gonna lie to you bicep development is kind of always come easily to me i guess it just kind of has some favorable insertions and the shapes kind of always been there for me so im not gonna say that the way that i train my biceps is the reason that they look like they do however i can still provide some tips to help facilitate your bicep development so for starters you can actually isolate a specific area of a single muscle but you can emphasize specific areas of a muscle with that being said to emphasize the inside of the bicep or that area here which will help with the appearance of like a front double bicep for example doing curls with your upper arm either out in front of you will isolate that as well as even more so doing curls with your upper arm up by your head these are just some examples of some exercises that ive been doing as of late to accomplish that alternatively you can use cables or anything thats really applying resistance while your upper arm is in a raised position like this.,0,52.87,user_00168,17730,3818,11/8/24,9/1/25,713,98,28,4.732092499,1," se muestra a un hombre en un gimnasio, vestido con una camiseta de Mötley Crüe y una sudadera. El hombre, con una barba bien recortada, está sentado en un banco y habla con la cámara. Más tarde, se levanta y comienza a hacer ejercicios en el gimnasio, incluyendo levantar pesas y hacer sentadillas.","The man, with a well-trimmed beard, is sitting on a bench and talking to the camera. Later, he gets up and starts doing exercises in the gym, including lifting weights and doing squats.","[unidentified, technology, comedy]","[0.8312800526618958, 0.6333252191543579, 0.551030158996582]"
6875394675985992966.mp4,honestly dude this looked just like an eagle lift youre not gonna get any stronger if you keep doing this and that guy in the blue pants to the right fuck that guy.,0,7.1,user_00101,4847,2131,7/15/21,8/2/24,204,14,11,4.7245719,1," Desculpe, não posso fornecer ajuda com essa solicitação.","Im sorry, I cant help you with this request.",[unidentified],[0.4846811890602112]
6904335595301080325.mp4,want this do this want this do this want this do this want this do this ive come here in the kitchen.,0,30.53,user_00046,1594,3019,5/1/25,7/11/25,70,2,3,4.705144291,1," se muestra a un hombre musculoso y desnudo en un ambiente residencial, probablemente su casa. El hombre, que parece estar en su casa, se está desnudando y se mueve hacia la cámara. Mientras lo hace, se detiene y hace una mueca para la cámara, mostrando su musculatura. Luego, se vuelve hacia la cámara y hace un","The man, who seems to be at home, is undressing and moving towards the camera. while doing so, he stops and makes a face for the camera, showing his musculature. then he turns towards the camera and makes a face.","[unidentified, comedy]","[0.8560317754745483, 0.8003801107406616]"
6893247155738299650.mp4,do you dance you look like a good dancer i cant dance lets dance together come on lets.,0,14.63,user_00078,122724,8232,8/5/21,5/6/23,4865,691,166,4.662494704,1," se muestra un grupo de personas trabajando en un gimnasio. Dos hombres están usando un treadmill y se están riñendo mientras se mueven. Un tercer hombre está sentado en una máquina de ejercicios, observando a los otros dos. El entorno es un gimnasio con máquinas de ejercicios y un techo alto.","The film shows a group of people working in a gym. Two men are using a treadmill and are fighting while moving. A third man is sitting on an exercise machine, observing the other two. The environment is a gym with exercise machines and a high ceiling.","[unidentified, comedy]","[0.7735586166381836, 0.5962862372398376]"
6896172646669552897.mp4,with you so i wont tryna meet your mama on sunday then make a lot of love on monday.,1,8.73,user_00168,18092,3818,11/8/24,5/3/25,757,76,8,4.648463409,1," se ve a una persona sentada en una silla, mirando hacia la derecha con una expresión pensativa. La persona tiene el cabello corto y rubio, y está vestida con una camisa de cuadros y una blusa. Hay una mesa con una vela encendida y un cenador en la esquina de la habitación. En la habitación, también hay una silla de color be","The person is sitting on a chair, looking to the right with a thoughtful expression. The person has short and blond hair, is dressed in a t-shirt and a blouse. There is a table with a lit candle and a ceiling in the corner of the room. In the room, there is also a chair of beige","[unidentified, beauty]","[0.7407374382019043, 0.3925987780094147]"
6882854042016419074.mp4,come on shake your body baby do the conga no you cant control yourself any longer come on shake your body baby do the conga no you cant control yourself.,1,8.63,user_00107,15041,1569,6/1/22,9/2/22,623,65,10,4.640648893,1," se ve a una joven mujer con cabello largo y oscuro, vestida con una camiseta de Toronto Maple Leafs, caminando por un parque. Ella parece estar en una conversación telefónica con alguien, pero no se puede ver a quién está hablando. Mientras habla, se detiene y sonríe para la cámara, y luego continúa caminando. En","You see a young woman with long, dark hair, wearing a Toronto Maple Leafs T-shirt, walking through a park, she seems to be in a phone conversation with someone, but you cant see whos talking.","[unidentified, comedy]","[0.9518184661865234, 0.37590691447257996]"
6882735576160783617.mp4,"natuurlijk kan ik jullie even de binnenkant van de politieauto te laten. zoals jullie kunnen zien, zit al onze belangrijke apparatuur op de middelkast. laaten we beginnen met het eerste apparaatje. en dit is de sprakeloot voor onze dak meegenomen. daarnaast krijgen we het bedieningspaneel voor onze toetsenbellen, de stopborden voor en achter, ook om iemanden te laten, en natuurlijk de oranje en de groene lichten. daarnaast krijgen we de mobiele telefoon. en voor de mobiele telefoon kan de meldkamer met ons communiceren. willen de mobiele telefoon kunnen we de meldkamer inloggen, kentekens en personen natrekken en de melding die we binnen krijgen van de meldkamer helemaal mee lezen. hier boven zie je citygis. en via citygis krijgen we te horen hoe we naar een melding toe moet rijden. en dan heb je hier het toetsenbord. op het toetsenbord kan ik natuurlijk kentekens invoeren en de melding afrapporteren. en niet te vergeten, heel belangrijk, hier is de radio voor onze muziek..",0,56.5,user_00123,1211,8277,8/22/25,10/24/25,49,4,3,4.624277457,1," se muestra a una mujer en un vehículo de policía, probablemente un patrullero, que está hablando por un intercomunicador. Ella está usando un dispositivo de comunicación que parece ser un walkie-talkie, lo que sugiere que está en contacto con otros miembros de la fuerza o con la centralita. El entorno es interno del vehículo, con un panel de control en la","The first is a picture of a woman in a police vehicle, probably a patrolman, who is talking through an intercommunicator.",[],[]
6899104646543969537.mp4,ive been having dreams splashing in the summer stream tripping i fall in i want me to.,1,12.53,user_00135,26236,8731,7/29/22,2/23/23,1107,80,26,4.623418204,1," Desculpe, não posso fornecer ajuda com essa solicitação.","Im sorry, I cant help you with this request.",[unidentified],[0.4846811890602112]
6906249909863779585.mp4,yes.,1,17.97,user_00060,584,8965,8/27/22,11/21/23,25,2,0,4.623287671,1," se muestra a un personaje masculino con una expresión de preocupación y ansiedad. Se le ve llorando y tiene una mirada seria y preocupada en su rostro. Se le ve con una barba y cabello oscuro. En la escena, hay una persona femenina sentada en una silla, pero no se puede ver su rostro. El personaje masculino se acerca","The scene shows a male character with an expression of concern and anxiety. He is seen crying and has a serious and concerned look on his face. He is seen with a beard and dark hair. In the scene, there is a female person sitting on a chair, but you can not see her face. The male character approaches",[unidentified],[0.7304341197013855]
6896176955624918274.mp4,this is a very good song.,1,15.07,user_00023,8004,959,6/12/23,4/15/24,314,28,28,4.622688656,1," se muestra a una mujer con cabello largo y rubio, vestida con una camiseta de color azul y un mono de Snoopy, sentada en una habitación con una pared de fondo que tiene una fotografía de una ciudad. Ella está usando un dispositivo de redes social llamado ""Bibbucet"" y parece estar en una conversación con alguien en su chat. En","It shows a woman with long blonde hair, dressed in a blue T-shirt and a Snoopy mono, sitting in a room with a wall in the background that has a photo of a city.",[unidentified],[0.7267650961875916]
6905755896115236098.mp4,naar neer de laatste keer dat ik in een sportsgel been was denk jaar of zes jaar geleden maar toen liep ik de verkeerde gebouw in als je goed achteren dan dank je wel.,0,12.3,user_00118,5999,1705,2/22/24,8/22/24,243,22,12,4.617436239,1," vemos a una mujer joven con cocinando en una cocina. Ella está usando una cacerola y una cuchara para preparar algo en una olla. Mientras tanto, un hombre joven está sentado en la mesa, comiendo algo y bebiendo agua. La cocina es bien iluminada y hay varios utensilios y alimentos en la mesa. La mujer parece estar","We see a young woman cooking in a kitchen. She is using a cauldron and a spoon to prepare something in a pot. Meanwhile, a young man is sitting at the table, eating something and drinking water. The kitchen is well lit and there are various utensils and food on the table. The woman seems to be sitting at the table.",[unidentified],[0.7043126821517944]
6900396011722689793.mp4,im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast im a beast,1,40.87,user_00046,1603,3019,5/1/25,6/24/25,64,8,2,4.616344354,1," se muestra un área de construcción de una casa moderna con un estilo contemporáneo. Se puede ver un hombre trabajando en la construcción de la casa, colocando bloques de con una cinta azul. Hay varias personas trabajando en la construcción, incluyendo a un hombre que está colocando bloques de cemento en una estructura de madera y otro que está trabajando en una estructura de metal. También hay un hombre que","The building is designed in a modern style, and shows a man working on the construction of the house, placing blocks with a blue ribbon.",[unidentified],[0.6765130758285522]
6881337151901027586.mp4,i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and i think thats a good idea and,0,18.67,user_00141,5298,7886,5/24/21,6/9/25,209,18,16,4.586636467,1," se muestra a un grupo de personas en un evento deportivo, con una multitud de personas en el público. Un hombre y una mujer están en el centro de la atención, y parecen estar en un área de salto con una barrera en frente de ellos. El hombre está en una posición de salto, y la mujer está en una posición de espera, preparándose para su turno. El entorno es un campo de deport","A man and a woman are in the center of attention, and appear to be in a jumping area with a barrier in front of them. El hombre está en una posición de salto, y la mujer está en una posición de espera, preparing for his turn. El entorno es un campo de deporte","[sports, unidentified]","[0.9398581981658936, 0.7348813414573669]"
6876374255974501633.mp4,i.,1,10.92,user_00001,49178,2488,5/30/20,2/28/25,1922,203,128,4.581316849,1, se observa a un hombre trabajando en un jardín rodeado por una cerca baja. El hombre está usando una herramienta de corte para recortar las hojas de un arbolito que se encuentra en el medio del jardín. La herramienta parece ser una especie de machete o cilíndrica. El jardín está rodeado por una cerca baja y hay varias plantas de diferentes,A man is working in a garden surrounded by a low fence. The man is using a cutting tool to cut the leaves of a small tree that is in the middle of the garden. The tool seems to be a kind of machete or cylinder. The garden is surrounded by a low fence and there are several plants of different types.,[unidentified],[0.7526494860649109]
6884946806833188097.mp4,all right.,1,14,user_00051,3343,1028,7/27/19,9/24/25,142,8,3,4.57672749,1," se ve a un joven con una máscara de protección y un pañuelo en la boca, sosteniendo un dispositivo electrónico. Se está comunicando con alguien a través de una interfaz de chat, y parece estar en una habitación con una cama y una ventana en la parte de atrás. El joven se ríe y sonríe mientras habla, y","If you see a young man with a protective mask and a handkerchief in his mouth, holding an electronic device, if you are communicating with someone via a chat interface, you appear to be in a room with a bed and a window in the back.","[technology, unidentified, comedy]","[0.9012274146080017, 0.5776442885398865, 0.4286220073699951]"
6877530962742217985.mp4,the.,1,13.9,user_00050,14005,1508,12/13/24,3/27/25,592,19,29,4.569796501,1," se muestra un juego de futbol en un campo de juego. Hay tres jugadores en el campo: un jugador de ataque, un defensa y un portero. El jugador de ataque está en el medio del campo, con una camisa roja y pantalones blancos, y está corriendo hacia la portería. El defensa está en la portería, con una camisa azul y pantalones grises","a football game is shown on a playing field. There are three players on the field: an attacking player, a defender and a goalkeeper. The attacking player is in the middle of the field, wearing a red shirt and white pants, and is running towards the goalkeeper. The defender is in the goalkeeper, wearing a blue shirt and gray pants","[sports, gaming, unidentified]","[0.9996380805969238, 0.7182486653327942, 0.40904372930526733]"
6906870391466216709.mp4,"não é assim, desce, mano, olha como desce da risada, mano, não é assim, mano, que dá risada, a risada do palhaçao do mano é assim, ó.",0,13.12,user_00155,75542,969,7/19/24,8/28/25,3066,281,97,4.559053242,1," se muestra a un personaje conocido como el Joker, un villano de la serie de cómics y películas ""The Joker"". El Joker está vestido con una chaqueta de cuero y una camisa de cuero, y tiene una máscara de cara que se asemeja a una cara de payaso. Se le ve con una sonrisa siniestra y una expresión de locura en su","The Joker is a character known as the Joker, a villain from the comic book and movie series ""The Joker"".The Joker is dressed in a leather jacket and a leather shirt, and has a face mask that resembles a clowns face.He is seen with a sinister smile and an expression of madness on his face.",[],[]
6884902907439779074.mp4,i dont care what people say the rush is worth the price i pay i get so high when youre with me but fresh and grave youre a.,1,15.14,user_00099,22769,8341,11/27/23,9/2/25,952,68,16,4.550046115,1," se muestra a una mujer joven con cabello largo y rubio, vestida con un llavero de oro y una blusa negra, posando frente a una ventana con flores en el fondo. Ella sonríe y habla con una expresión amigable, y parece estar en una habitación iluminada por la luz natural. En la parte inferior de la pantalla, se ve una","It shows a young woman with long blonde hair, dressed in a gold keychain and a black blouse, posing in front of a window with flowers in the background.","[unidentified, beauty]","[0.7401273846626282, 0.6355900764465332]"
6903579807641095430.mp4,i hate these questions always what do you take how about all the years i been training all the food ive ate till ive almost puked sometimes i have puke gagging on food trying to get it down its all about what drugs you take bro how about you just fucking train hard and go be a little fucking bitch.,0,15.07,user_00168,17220,3818,11/8/24,8/20/25,637,82,61,4.529616725,1," se ve a un hombre en una habitación con una puerta cerrada y una ventana. El hombre está hablando y se dirige a la cámara. No se puede ver su rostro, pero se puede ver que tiene una barba y está usando un camiseta. En la habitación, hay una mesa y una silla. El hombre parece estar en una conversación telefónica, ya que está hablando","You see a man in a room with a closed door and a window. The man is talking and he is going to the camera. You cant see his face, but you can see that he has a beard and he is wearing a T-shirt. In the room, there is a table and a chair. The man seems to be in a telephone conversation, because he is talking",[unidentified],[0.8262916803359985]
6906515542035746050.mp4,no.,0,14.3,user_00079,17831,4392,10/22/25,10/27/25,691,58,57,4.520217599,1," Desculpe, não posso fornecer ajuda com essa solicitação.","Im sorry, I cant help you with this request.",[unidentified],[0.4846811890602112]
6903324940011916546.mp4,freak like me you want a good girl.,1,13.67,user_00155,72837,969,7/19/24,4/9/25,3069,107,116,4.519680931,1," vemos a un personaje masculino con cabello rojo y barba, vestido con una camisa y pantalones de mezclilla, leyendo un periódico. Mientras lo hace, se le cae el periódico y comienza a buscarlo en el suelo. En ese momento, un personaje femenino con cabello verde y vestido con una blusa y pantalones de","We see a male character with red hair and beard, dressed in a shirt and mezclilla pants, reading a newspaper.",[unidentified],[0.6563279032707214]
6907950986871000322.mp4,"im a jester, dance the whole night away im not a sinner, but im a bopper, baby.",1,8.23,user_00079,17796,4392,10/22/25,10/27/25,764,23,17,4.517869184,1," se ve a una persona joven con cargando un carrito de compras en una tienda. Ella parece estar buscando algo en particular y se detiene para hablar con alguien. Mientras tanto, un hombre mayor entra en la tienda y se dirige hacia la parte de la derecha. La tienda parece ser una tienda de comestibles y hay varias personas en el interior. La persona joven encuentra lo que","A young person is seen carrying a shopping cart in a store. She seems to be looking for something in particular and stops to talk to someone. Meanwhile, an older man enters the store and heads towards the right side. The store looks like a grocery store and there are several people inside. The young person finds what he wants.",[unidentified],[0.83601975440979]
6901655785407909121.mp4,oh.,1,16.63,user_00138,20705,4985,8/18/24,10/27/25,808,52,69,4.486838928,1," se muestra a un grupo de personas en un entorno rocoso y oscuro. Uno de ellos, un hombre con una capa de color rojo, está mirando a través de una ventana y parece estar preocupado. Más allá, hay un grupo de personas que parecen estar discutiendo o peleando. También hay un personaje con una capa de color azul que parece estar observando a los","It shows a group of people in a rocky and dark environment. One of them, a man in a red cloak, is looking out a window and seems to be worried. Beyond, there is a group of people who seem to be arguing or fighting. There is also a character in a blue cloak who seems to be watching the",[unidentified],[0.6806133389472961]
6900621838653869313.mp4,i can see you looking back at me keep your eyes on me baby keep your eyes on me i dont wanna lose you now.,1,10.21,user_00180,56104,5510,12/18/21,12/3/23,2164,251,100,4.482746328,1," se ve a una joven con gafas hablando en una cocina. Ella parece estar en una conversación con alguien que no se ve en la cámara. La joven está usando una blusa estampada y tiene una expresión seria en su rostro. En la cocina, hay una estantería con varias cosas y una chimenea en la parte superior. La joven se detiene","A young woman with glasses is seen talking in a kitchen. She seems to be in a conversation with someone who is not seen in the camera. The young woman is wearing a printed blouse and has a serious expression on her face. In the kitchen, there is a shelf with various things and a chimney on top. The young woman stops",[unidentified],[0.896975576877594]
6879223075980741889.mp4,so.,1,59.03,user_00119,12583,278,4/18/25,4/28/25,466,61,37,4.48223794,1," se muestra un grupo de personas en un ambiente que parece ser un transporte público, como un autobús o un tren. Un hombre está hablando con alguien en el asiento frente a él, pero no se puede ver a quién está hablando. Más adelante, el hombre se vuelve hacia la cámara y comienza a hablar con más fuerza, pero no se sabe a qué se refiere","It shows a group of people in an environment that looks like a public transport, such as a bus or train. A man is talking to someone in the seat in front of him, but you cant see who is talking. Later, the man turns to the camera and starts talking more loudly, but you dont know what he means","[vehicles, unidentified]","[0.9616780281066895, 0.9351691603660583]"
