video_name,transcription,is_song,duration_sec,author_id,followers,following,account_creation,video_creation,likes,comments,shares,engagement_rate,viral,descripcion,categories,categories_probs,,,,,,,,,,,,,
6900235731059494145.mp4,so'.,1,9.27,user_00198,58091,334,8/19/21,5/6/24,793,37,56,1.5251932313094971,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6876835225989664002.mp4,i'm a definition of unstoppable'.,1,21.2,user_00011,174294,1009,9/18/24,2/21/25,6879,448,246,4.344957370879089,1,"A man is in the middle of the stage, lifting weights with his legs and performing a sit-up exercise. Another man is sitting in a chair.","['unidentified', 'comedy']","[0.8175016045570374, 0.35683876276016235]",,,,,,,,,,,,,
6904610600870038786.mp4,iratwaat nji namang obasulan gebi e nambemage jivite be utera na'.,1,14.93,user_00035,1172,7167,5/7/18,11/29/23,54,5,3,5.290102389078498,1,"If you see a man with blond hair and beard, dressed in a white shirt, sitting in front of a camera, next to him, there is a person with red hair and beard, also dressed in a white shirt, and in the background, there is a person with red hair and beard, dressed in a blue shirt.",['unidentified'],[0.48575595021247864],,,,,,,,,,,,,
6897185128322174209.mp4,i'm trying to meet your mama on sunday to make it a love on monday never need no'.,1,9.07,user_00113,14373,2206,8/26/25,9/18/25,107,5,9,0.841856258,0,A subway station is shown in which a man and a woman are waiting on the platform. The man is sitting and the woman is standing. The man has a backpack by his side. A map of the station is shown and indicates that line 12 stops at the station.,['unidentified'],[0.7788175940513611],,,,,,,,,,,,,
6893875244742741253.mp4,i'm better than you'.,1,21.28,user_00138,20977,4985,8/18/24,10/28/25,708,83,54,4.028221385326787,0,"A man in a training shirt is lifting weights with a 90 kg bar in each hand, while a man with a protective mask is sitting on a training machine.","['comedy', 'unidentified']","[0.688416063785553, 0.6467949151992798]",,,,,,,,,,,,,
6885248860281654529.mp4,yeah'.,0,17.14,user_00085,49279,2372,12/17/24,3/14/25,712,55,62,1.682258162706224,0,"The picture shows a man in a gym, sitting on a chair and talking to the camera. Next to him, there is a younger man who seems to be working on a sit-down exercise.","['unidentified', 'comedy']","[0.8246738314628601, 0.4613049328327179]",,,,,,,,,,,,,
6886011511391718657.mp4,it's no no it's not yes it is stone cold steve austin right down here in god bless texas the rattle snake open up the can this is an incredible moment michaels'.,0,23.58,user_00124,21746,1371,3/12/22,6/15/23,522,28,42,2.722339740641957,0,"It shows two wrestlers in a professional wrestling ring, one of them, called ""Stone Cold"", is a muscular hombre in a black shirt and mezclilla pants, the other wrestler is shorter in stature and wears a blue shirt, both are in the ring, and ""Stone Cold"" is on the right side, while the other","['sports', 'comedy']","[0.9990710020065308, 0.3589146137237549]",,,,,,,,,,,,,
6878665609870052610.mp4,i guess i'm just a play date to you'.,1,14.73,user_00057,73178,1904,6/27/18,5/16/21,1978,149,193,3.1703517450599907,0,"We see a woman in the driver's seat of a bus, probably a public transport bus, which is parked at a stop. She is using a communication device, possibly a mobile phone, and seems to be talking to someone. The bus is in a street with several people and vehicles around, including a truck","['unidentified', 'vehicles']","[0.7994423508644104, 0.43312710523605347]",,,,,,,,,,,,,
6906137577003175169.mp4,and nothing gonna break my stride nobody gonna slow me down'.,0,15.35,user_00034,8789,3442,4/1/24,10/25/24,60,8,3,0.8078279667766527,0,"The man in the room is wearing a bracelet and a T-shirt, and appears to be in a conversation with someone on the screen.","['technology', 'unidentified', 'comedy']","[0.7753497958183289, 0.7369688749313354, 0.40630239248275757]",,,,,,,,,,,,,
6875370613523909890.mp4,everybody makes mistakes'.,1,5.53,user_00028,54618,603,11/26/22,5/3/24,1735,151,69,3.579406056611373,0,"The man is in a position in front of the camera, with a serious and confident expression. At the bottom of the screen, you see a series of people who seem to be interacting with him, but no information is provided about their identity or relationship with him.",['unidentified'],[0.9923933148384094],,,,,,,,,,,,,
6903738407227297026.mp4,yeah'.,1,9.27,user_00195,4959,7216,1/20/22,11/27/22,45,4,3,1.048598507763662,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6899411430660001026.mp4,i'm sorry sorry psych'.,1,13,user_00132,85053,3456,1/31/24,2/29/24,2072,211,205,2.925234853561897,0,"The man smiles to the camera and seems to be in a happy and relaxed situation. There are no other people in the picture. There is a door locked behind him, which seems to be the only entrance/exit to the room.",['unidentified'],[0.9008791446685791],,,,,,,,,,,,,
6898056960432704770.mp4,i'.,1,13.12,user_00058,5646,8806,11/18/24,6/21/25,86,2,5,1.647183846971307,0,"The picture shows a smiling, confident young man who appears to be in a park or open field. If he is smiling and confident, he is seen wearing a plaid shirt and plaid jacket.",['unidentified'],[0.839602530002594],,,,,,,,,,,,,
6903579807641095430.mp4,i hate these questions always what do you take how about all the years i been training all the food i've ate till i've almost puked sometimes i have puke gagging on food trying to get it down it's all about what drugs you take bro how about you just fucking train hard and go be a little fucking bitch'.,0,15.07,user_00168,17220,3818,11/8/24,8/20/25,637,82,61,4.529616724738676,1,"You see a man in a room with a closed door and a window. The man is talking and he is going to the camera. You can't see his face, but you can see that he has a beard and he is wearing a T-shirt. In the room, there is a table and a chair. The man seems to be in a telephone conversation, because he is talking",['unidentified'],[0.8262916803359985],,,,,,,,,,,,,
6878457763668823298.mp4,inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her new balenciaga cigarettes in tiny liquor bottles just what you expect inside her,1,31.63,user_00034,8441,3442,4/1/24,10/28/24,36,3,3,0.497571378,0,"I'm sorry, I can't help you with this request.",['unidentified'],[0.4846811890602112],,,,,,,,,,,,,
6877726677334510849.mp4,"The content of the input audio is 'due to variances in tolerance, preferences, ingredients, regulations, etc., it's impossible to say what the best pre-workout is for everybody. however, with that being said, i will try to explain the ingredients that you should look for when buying a pre-workout. i think pre-workout definitely has its place, but it's important to note that you shouldn't rely on it or use it to make up for bad recovery practices. the dosage of all of these ingredients has a range, and i think it's likely better to start small so that you don't use up your tolerance right away. depending on whether or not you're looking for a pre-workout that has it, caffeine is probably the number one ingredient you should keep an eye out for. the second ingredient you should look out for is citrulline and its derivatives. it improves the ammonia recycling process as well as nitric oxide metabolism. in other words, it gives you a nasty pump and improves endurance by providing the muscles with more nutrients throughout the workout. number three is beta alanine, and this is what gives you the tingles. it improves muscular endurance in higher rep sets by buffering the production of lactic acid.'.",0,51.62,user_00132,87912,3456,1/31/24,3/19/25,1213,58,18,1.466238966238966,0,"We see a man with a beard and retro-style glasses, dressed in a white T-shirt, talking in front of the camera. In the background, there is a wall with several images of anime characters and a lamp.",['unidentified'],[0.7008436322212219],,,,,,,,,,,,,
6890991934324755713.mp4,please believe me don't you see the things you mean to me oh i love you i love you i love i love i love olivia i love you i love you olivia'.,1,11.55,user_00134,70260,5415,10/31/21,9/29/24,329,14,30,0.5308852832337033,0,"We see a young and attractive man with a well-cut beard and dark hair, dressed in a T-shirt and a mezclilla jacket.","['unidentified', 'beauty']","[0.7580631971359253, 0.5851900577545166]",,,,,,,,,,,,,
6877167604100910337.mp4,do you want bigger shoulders in this video i will show you my top three shoulder exercises we start with the single arm shoulder press the chances are that your one shoulder is stronger than the other this exercise is therefore ideal to train both shoulders effectively next we go to the military press after this exercise is good for the shoulders it is also top for the upper part of the chest and finally we go to my favorite the arnold press this variation on the shoulder press is ideal for round shoulders'.,0,28.73,user_00075,5256,8081,9/22/23,3/31/24,25,2,2,0.5517503805175038,0,"We see a young, muscular man in a gym, wearing a gray T-shirt and gray shorts, exercising with a dead weight, lifting and lowering the weight several times.",['unidentified'],[0.7630426287651062],,,,,,,,,,,,,
6906604842081357057.mp4,ding dong i want it who is your crush actor actress i know hard face but i don't know hard name what movie what movie uh i know movie but i don't know movie name'.,0,59.03,user_00137,620,8005,7/8/17,10/5/19,11,0,0,1.7741935483870968,0,"We see a group of people in a room, one of them using a mobile device. The person on the mobile seems to be looking at something on the screen, possibly a video or a message, and laughs. Then, he stops and starts talking to the people who are near him.","['technology', 'comedy', 'unidentified']","[0.863794207572937, 0.7902876734733582, 0.6701767444610596]",,,,,,,,,,,,,
6899619652402449670.mp4,it's all about tricep exposure you want to make sure that the sleeves are not coming down covering your tricep make sure your t-shirt fits you perfectly it shouldn't snug through the chest through the shoulders not too tight through the body you want to automatically look more masculine more muscular'.,0,14.97,user_00106,118974,4206,3/10/25,8/21/25,3392,280,79,3.152789685141291,0,"If you see a man with a beard and a tie shirt, talking and gesturing with his left arm outstretched, in the other hand, holding an object that looks like a camera, in the background, there is a person sitting on a chair, but you can't see his face.","['unidentified', 'technology', 'comedy']","[0.7865408658981323, 0.6220002174377441, 0.6029678583145142]",,,,,,,,,,,,,
6875749962681044230.mp4,wow'.,1,14.37,user_00190,18311,2237,7/24/25,10/21/25,294,16,9,1.7421222216154224,0,"It shows a man in a gym, working with a dead weight. The man is using a weight bar and is in a flexion position, with his arms outstretched to the sides and the bar in front of him. He is trying to lift the weight, but he seems unable to do so.","['unidentified', 'comedy']","[0.7200731039047241, 0.3724766969680786]",,,,,,,,,,,,,
6902436491536944386.mp4,je was zestig en je voelde kij hard op je knie en op je teen ging je met hevige pijn naar de huisarts en daar na werd aan was de pijn al snel erger en erger en erger en op eens stopte het en je kijkt naar je knie en denkt oh nu kan je opeensmaal normaal doen'.,0,17.57,user_00143,8124,3850,4/5/25,9/5/25,241,25,8,3.372722796651896,0,"We see a man in a room with a dim lighting. The man is sitting in front of a camera, and seems to be talking or commenting on something. In the room, there is a table and a chair. In the upper right part of the screen, there is a lighting that looks like a microphone. The environment is quiet and there are not many people","['unidentified', 'technology']","[0.7580631375312805, 0.668501615524292]",,,,,,,,,,,,,
6878404258367163654.mp4,remember those walls i built well baby they're tumbling down we didn't even put up a fight we didn't even make a sound i found a way to let you win but i never really had a doubt standing in the light of your hello you got my angel now'.,1,23.19,user_00075,5671,8081,9/22/23,12/25/23,28,3,0,0.5466408040909893,0,"If you see two young men in a room, one of them is carrying a box and the other is laughing, the man who is laughing seems to be angry and makes fun of his friend for not having loaded the box correctly.","['comedy', 'unidentified']","[0.9372107982635498, 0.5251157879829407]",,,,,,,,,,,,,
6899736406495677697.mp4,kijk lieden van de tipje dat niet bang is voor griep maar mag's misbruik van elite de sinal seicht de wilen niets liever dan een simpel en beschaadene leef en dan nog staan rug aan rug hier in de strijd we weten dit is het krasse nut wat je niet vooruit kunt die links die rechts zo op'.,0,15.13,user_00179,11046,2690,12/21/21,6/7/25,252,18,9,2.525801195002716,0,"We see a woman with gray hair and a protective mask in front of the camera, she seems to be talking and gesturing, and at the bottom of the screen, there is a text that seems to be a transcription or subtitle in Dutch.",['unidentified'],[0.464491605758667],,,,,,,,,,,,,
6906077607750618369.mp4,she thought it wasn't going to get any worse we just went with them all in the lock until nineteen january had we not heard the kennedoom markie god god god god well good you go we all psychos here to the club'.,0,13.53,user_00012,137977,4281,9/13/25,9/30/25,1123,90,56,0.9197185038086056,0,"A woman is seen in a car, wearing a black mask and talking. She seems to be in a lively and smiling conversation, and the environment is the interior of a car. There are no other people or notable objects on the scene. The woman seems to be in a travel or transport situation, and the environment is casual and comfortable.","['vehicles', 'unidentified', 'comedy']","[0.9364596009254456, 0.7833262085914612, 0.47627517580986023]",,,,,,,,,,,,,
6899346784921849090.mp4,papalubila parneya na manila rajagupalubila anayuopalarina papalubila parneya na manila rajagupalubila anayuopalarina'.,1,14.8,user_00194,4597,9365,5/6/21,7/8/24,259,9,3,5.895149010224059,1,"We see two people in a public space, possibly a shopping centre or a concert hall, who appear to be in a dance competition or a dance show.","['dance', 'unidentified']","[0.9607312679290771, 0.8873022794723511]",,,,,,,,,,,,,
6904798749290286341.mp4,i like it like that'.,1,7.5,user_00042,9963,6646,11/8/24,5/2/25,296,25,26,3.482886680718659,0,"We see a woman in a bathroom, dressed in a green superhero suit with gold details. She's using her cell phone to take a selfie. In the background, there's a cup and a brush. The woman has blonde hair and wears natural makeup. The lighting is soft and the camera is on.","['comedy', 'technology', 'unidentified', 'beauty']","[0.8177928328514099, 0.7264255881309509, 0.5934620499610901, 0.41335874795913696]",,,,,,,,,,,,,
6893869437884091649.mp4,hi dad good morning kid who's that my new friend uh that's a box is your friend in the box look he likes you huh you're not my kid'.,0,13.13,user_00188,21476,9277,8/24/25,9/17/25,954,84,68,5.149934811,1,"We see a young man smiling sitting in a chair, wearing a high-neck T-shirt and a hat. In his hand, he holds a package of mail. Next to him, there is a cardboard box with a smiling face and a nose. The young man seems to be excited, perhaps receiving a gift or preparing a meal.","['comedy', 'unidentified']","[0.7194328904151917, 0.6905068755149841]",,,,,,,,,,,,,
6897940245858258177.mp4,the'.,1,15.27,user_00007,117997,3943,11/26/24,1/11/25,2120,303,169,2.196666016932634,0,"A person is seen standing in a window of a house, looking outwards. The person appears to be contemplating something or someone outside. In the surrounding area, there are several people walking down the street, and buildings and trees can be seen in the distance. The person in the window wears a beige shirt and appears to be in a position",['unidentified'],[0.8752015233039856],,,,,,,,,,,,,
6885293067562192130.mp4,coronavirus check'.,0,15.08,user_00168,18299,3818,11/8/24,8/15/25,650,36,21,3.863599103776163,0,"We see a young man with short hair and beard, dressed in a white T-shirt, drinking something of a light color in a glass.",['unidentified'],[0.6983808875083923],,,,,,,,,,,,,
6892805816492084481.mp4,what'.,1,7.07,user_00156,65102,5069,2/12/21,1/10/22,1581,220,144,2.987619427974563,0,"We see a young man with short and blond hair, wearing a jacket and dark glasses, walking down a street. He stops to talk to the camera and then continues walking. No specific people or objects are mentioned, but you can observe that the environment is a street with buildings and trees in the background.",['unidentified'],[0.9022656679153442],,,,,,,,,,,,,
6887366313526709510.mp4,this is the first day of my life swear i was born right in the doorway i went out in the rain suddenly everything changed they're spreading blankets on the beach he was the first face that i saw think i was blind before i met you know where i am i don't know where i've been but i know where i want to go so i thought i'd let you know what these things take forever i especially am slow but i realize that i need you and i wonder if i could come home'.,1,59.07,user_00084,138124,2383,10/17/18,12/2/24,4594,498,196,3.828444006834439,0,"If you see a woman in a home environment, probably an office or studio, with a window that allows a view of the street, she is sitting in a chair and talking to someone who is not seen in the camera, possibly through a phone call.",['unidentified'],[0.4778815805912018],,,,,,,,,,,,,
6893253061305732357.mp4,first protean theans two twelve if thy bay ends up breaking thy heart it is best to hit the gym rather than coping and tearing thyself apart workout sweat and channel thy emotion for the only worthwhile revenge is having it glow up for their lack of devotion we'.,0,16.76,user_00017,20136,9939,8/9/22,11/15/24,933,127,81,5.666468017481129,1,"The man is in a position of flexion, with his knees bent and arms extended backwards, and is using a weight technique that involves lifting the weight from the floor to the waist and then bending the knees to bend the throne",['unidentified'],[0.7537386417388916],,,,,,,,,,,,,
6902115301094116610.mp4,"ik ben een traumatisch mannelijke. dat mannelijke en kinderen mijn moeder vragen wat ik ben. of ik een vrouw ben of ik een man ben. eerste van al dat's niks jouw zaken wat ik wil zijn. ik heb durde lucht geen snor. ik heb durde lucht geen baard. en op deze leeftijd zal ik die seer wel hebben, oké? van de kindjes? vind je erger. van de mannen? filis is boos. om dat je weet dat ik jouw vrouw kan stelen. daarom vraraag je mij dat. maar wat ik ben. die is geschok. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben. die is geschok. van de kindjes? vind je erger. van de mannen? maar wat ik ben",0,53.1,user_00104,4930,87,3/24/25,8/28/25,182,10,9,4.077079107505071,0,"If you see a woman with a smile and a smile with a fair skin and close hair, who seems to be talking or commenting on something. She has a tattoo on her nose and a pearl necklace. In the background, there is a wall with a door and a window, and there is a plant in a corner.","['unidentified', 'beauty', 'comedy']","[0.6994597315788269, 0.669474720954895, 0.6127153635025024]",,,,,,,,,,,,,
6891318229881343234.mp4,The content of the input audio is 'what's the catch? what's the catch? he's a racist.'.,0,5.47,user_00060,610,8965,8/27/22,11/25/22,18,1,1,3.278688524590164,0,"It shows a young woman with long blonde hair, dressed in a printed blouse, in a room with a wall in the background.",['unidentified'],[0.6170223951339722],,,,,,,,,,,,,
6902103334392450306.mp4,this is vata!'.,1,4.97,user_00046,1595,3019,5/1/25,7/18/25,60,3,3,4.137931034482759,0,"A man is sitting on a dead weight, while another man is on an abdominal machine. There is also a man sitting on a cardio machine and another on a weight machine.","['comedy', 'unidentified']","[0.8510265946388245, 0.7865408658981323]",,,,,,,,,,,,,
6889502513469410565.mp4,i wonder couldn't hurt to just look it's been a while since i've actually weighed myself but i've dropped it like it's hot you know now that i'm a hardcore gym rat and seriously how'd i gain weight'.,1,19,user_00172,4088,2951,10/5/19,4/22/20,49,6,2,1.3943248532289627,0,"The image shows a young woman with long blonde hair, wearing a black T-shirt, sitting in an environment that looks like a gymnasium.",['unidentified'],[0.5882092714309692],,,,,,,,,,,,,
6891713222534089985.mp4,what you need to know about pre-workout part 2'.,0,57.1,user_00159,1347,6501,2/22/25,11/11/25,33,4,0,2.746844840386044,0,"We see a young man with a short beard and blond hair, dressed in a T-shirt and a sweater, talking in front of the camera.","['unidentified', 'technology']","[0.7274433374404907, 0.41673728823661804]",,,,,,,,,,,,,
6875405441472498949.mp4,"why do metal plates feel heavier than non-metal plates. well, there's two reasons for this. if we're talking about strictly traditional cast iron plates, they are somewhat chiefly manufactured because they don't have to go through a calibration process, so there could be a plus or minus five difference in weight. so a forty five pound plate could easily weigh anywhere from forty to fifty pounds, and i've even seen more streams with like fifty three pounds. so that could be one reason. number two, if we're talking about steel calibrated plates, what i use for powerlifting, probably because it is a smaller plate. there's not as much surface area being covered, so everything is you know condensed into that one surface area. now if we're talking about rubber plates, what they use in crossfit for example, because there is more weight distribution or rather there's more surface area for the weight distribution. so we'll say a forty five pound plate, for example, it has the potential to feel a little like less heavy or a little lighter than a steel calibrated plate, for example. but at the end of the day, weights weight.'.",0,55.93,user_00168,18417,3818,11/8/24,10/23/25,608,89,25,3.920291035456372,0,"In the upper right corner of the screen, there is a camera that reflects the face of the man, and in the upper right corner, there is a camera that shows the upper right corner of the man's face.","['technology', 'unidentified']","[0.9869292378425598, 0.5149529576301575]",,,,,,,,,,,,,
6899706911059397893.mp4,"the music is an electronic instrumental with a melody played using a guitar-like instrument. it falls under the dance and deep house genres, exuding an emotional mood and having a 4/4 time signature. the tempo of the music is 105.3 bpm, making it suitable for settings like a beach party or a dance club.'",1,21.27,user_00100,1992,4765,9/29/25,10/12/25,64,3,4,3.5642570281124497,0,"We see a person dressed in a shirt of cuadros and trousers of mezclilla, walking through a street surrounded by trees and buildings. The person stops for a moment to look towards the right and then continues walking towards the left. No other person is observed in the video. No specific objects or relevant actions are mentioned",['unidentified'],[0.9122018218040466],,,,,,,,,,,,,
6903969832719453445.mp4,the whole damn house. i'm a bitch really fuck it up on a hashtag doing tricks fuck it up you wake up like that you get here with these suck eight points that look like a bitch fuck it up on a guy'.,1,10.03,user_00109,2841,8423,2/15/24,12/14/24,24,0,0,0.8447729672650475,0,"We see a woman in a gym, dressed in a sports shirt and leggings, doing abdominal exercises. She is standing on a wooden surface and moves back and forth, alternating between her legs.","['unidentified', 'sports']","[0.7300974726676941, 0.6579780578613281]",,,,,,,,,,,,,
6897704483288124673.mp4,oh my god that poor car that poor car bro no dude i gotta get back at this'.,0,15.9,user_00165,89891,4795,6/15/23,7/19/25,788,104,39,1.035698790757695,0,"A scene of a car accident shows a black car in the middle of a river, with water reaching up to the top of the wheels. There are several people in the area, some of whom seem to be trying to help the drivers of the affected cars.","['vehicles', 'unidentified']","[0.9480584859848022, 0.6254380941390991]",,,,,,,,,,,,,
6900701600440978694.mp4,the only two things that you two candy asses should concern yourself with is your role know it your mouth shut it and if you do that then the rock the great one darin damteas you will smell what the rock is cooking'.,0,15.1,user_00051,3302,1028,7/27/19,4/8/22,82,5,2,2.695336159903089,0,"The video shows a group of people sitting in a living room, connected to a video network. One of them, a hombre, is in the middle of the room and talking to the others. Later, a hombre is seen in the middle of the room raising a key, which suggests that it could be a game or a role-playing game.","['technology', 'comedy', 'unidentified', 'gaming']","[0.94629967212677, 0.6695288419723511, 0.6215983629226685, 0.5649837255477905]",,,,,,,,,,,,,
6883165648290139394.mp4,the truth is that the world is a lie yeah spin it by the gods this is not a show yeah'.,1,15.07,user_00194,4923,9365,5/6/21,6/6/21,276,33,2,6.317286207596993,1,"We see a young couple, a woman and a man, sitting in front of the camera, the woman is smiling and posing for the camera, while the man seems to be asleep or in some kind of altered state.","['comedy', 'unidentified']","[0.8748276829719543, 0.6023831963539124]",,,,,,,,,,,,,
6903585019017645314.mp4,ik wil met plezier de training ingaan van daar het scoopy nee het hoort allemaal niet het hoort niet we kunnen ook op een brokkel buiteneten dat kan maar dat doen we niet'.,1,9,user_00054,2266,4994,5/20/21,12/16/23,16,1,0,0.7502206531332745,0,"The image shows a muscular man in a gym, dressed alone in a T-shirt, with a serious and focused expression. In the upper part of the screen, there is a text that appears to be a conversation or message that the man is reading or writing.",['unidentified'],[0.7861306667327881],,,,,,,,,,,,,
6876369534018669825.mp4,alone together we get the government under control i do not do it anymore free the people i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it i do it,1,20.79,user_00014,6019,1941,7/21/23,2/5/25,130,6,1,2.2761256022595115,0,"A man and a woman are sitting together, eating hamburgers and fries. The man is eating his hamburger while the woman is talking to him. Later, the man gets up and goes, and the woman follows him. The camera moves forward and stops at the man, who seems to be talking to","['comedy', 'unidentified']","[0.8875948786735535, 0.6205928325653076]",,,,,,,,,,,,,
6882547868792524034.mp4,let's get down business let's get down let's get down to business'.,1,5.6,user_00154,4425,1241,6/27/19,5/2/21,111,11,2,2.8022598870056497,0,"We see a man in a gym, working with a weight of 45 kg. The man is in a sitting position, with his legs outstretched and arms back, and seems to be performing a series of weight movements.",['unidentified'],[0.5759904980659485],,,,,,,,,,,,,
6879000638458449153.mp4,oi oi i'm actually a snake oh fuck my houses broken oh maybe you can sleep at my house tonight'.,0,8.84,user_00130,1983,6654,7/12/25,9/25/25,30,1,2,1.6641452344931922,0,"You see a woman with dark hair and long eyelashes, dressed in a printed T-shirt, talking in front of the camera. She seems to be in an environment with palm trees and a background that shows an image of a beach. The woman seems to be in a conversation or discussing something, but you can't see the face of the person with whom she is talking.","['unidentified', 'beauty']","[0.8988553285598755, 0.6841057538986206]",,,,,,,,,,,,,
6881428016275197186.mp4,um'.,1,13.12,user_00107,15861,1569,6/1/22,10/4/25,630,71,7,4.463779080764139,1,"We see a woman with blue hair and tattoo on her face, dressed in a beige blouse and blue pants, with a crown on her head.","['unidentified', 'comedy']","[0.659021258354187, 0.5706005692481995]",,,,,,,,,,,,,
6903934953705245954.mp4,so if you don't have much weight pushups are going to be your main exercise and that's okay pushups can take you pretty darn far one thing you can add that doesn't require a lot of weight this is just ten pounds is an upper chest v or u c v raise and i'm just going to bring my arm up along the chest almost like i'm trying to kiss my bicep and i know i've got to hold my beard out of the way but you can actually take your hand and put it up here along the clavicle and you can feel that contraction in the upper head of the pec and if you want to vary it up you can do slow eccentrics up and slow down and this is going to help work that upper area that you might miss a bit with the pushups'.,0,50.93,user_00141,5576,7886,5/24/21,12/28/22,224,12,6,4.340028694404592,1,"The man is wearing a weight of 20 kg and raises and lets go several times, showing his strength and control. In the background, there are several weight machines and other fitness equipment.",['unidentified'],[0.602792501449585],,,,,,,,,,,,,
6881841137934454017.mp4,bandh ho toh tiktok to nahi ghabraayenge bandh ho toh tiktok to nahi ghabraayenge is pal bi pehchan banayi thi aur aane wale kal pal bi pehchan banayenge'.,0,14.07,user_00180,56407,5510,12/18/21,6/27/24,1944,273,155,4.205151842856384,1,"We see a man in a park, dressed in a green robe and light-colored pants, walking towards the left. The man seems to be in a conversation or inwardly, as he moves his arms and head in a fast and constant manner.",['unidentified'],[0.733928918838501],,,,,,,,,,,,,
6899845326161595649.mp4,go'.,1,31.2,user_00006,87907,7516,11/3/21,6/30/23,628,80,36,0.8463489824473591,0,"The man is dressed in a T-shirt and gym pants, and his surroundings include several people in the background who are also working on their exercises.","['unidentified', 'sports']","[0.8118252754211426, 0.39706137776374817]",,,,,,,,,,,,,
6883622094190497025.mp4,The content of the input audio is 'bad guy wait hold on i messed up let me try again bad guy'.,0,7.03,user_00021,4611,4967,4/10/25,4/17/25,63,7,4,1.6048579483842984,0,"If you see a person with long blonde hair, wearing a T-shirt and a hat, who seems to be talking or communicating with someone in the camera, the person moves to the right and to the left, and at some point, touches the face with his hand.","['comedy', 'technology']","[0.6545084118843079, 0.47464069724082947]",,,,,,,,,,,,,
6878834531911224577.mp4,alright i'm about to let you in on a groundbreaking secret to portion control now just like the next guy i friggin hate doing dishes hate it so in an effort to mitigate the dishes that i create for certain foods such as yogurt that i do like to measure my portions of you put it on the scale and then you eat out of the container on the scale and then say you want to eat two hundred grams once the number gets to negative two hundred grams you know that you've taken two hundred grams worth of yogurt out of the container the sad part about this is that it actually took me a little while and a lot of dirty dishes to figure this out so maybe you're one of those people too and i just helped you out a little bit'.,0,41.23,user_00019,44666,1998,7/12/25,10/6/25,601,75,49,1.6231585546052925,0,"If you see a man with a beard and dark glasses, wearing a T-shirt, who is in a kitchen, in the kitchen, there is a milk box and a plastic container, the man is talking and he moves towards the milk box, where he takes some milk and then he takes the box to the table.","['comedy', 'unidentified']","[0.9007918834686279, 0.7395164966583252]",,,,,,,,,,,,,
